
,"Conforme o §5° do art. 12º do Decreto Municipal nº 57.536 de 15 de dezembro de 2016 a Coordenadoria de Legislação de Uso e Ocupação do Solo (DEUSO) disponibiliza a lista a seguir, que contém as Certidões de Transferência de Potencial Construtivo emitidas. A informação da Certidão de Transferência de Potencial Construtivo é considerada válida e atualizada conforme consolidadação efetuada em Agosto de 2025.               ",,,,,,,,,,,,,,,,,
,Certidão de Transferência de Potencial Construtivo sem doação - ZEPEC,,,,,,,,,,,,,,,,,
,Imóvel cedente,,,,,,,Imóvel receptor,,Imóvel receptor,,,,,,,,
,N. processo,SQ,Lote,Endereço,Distrito,N. Declaração,Conservação - art. 129 PDE,SQ,Lote,Endereço,Distrito,N. Certidão,Ano Certidão,N. Declaração Saldo,Área cedida equivalente (m²),Área recebida real (m²),Data Publicação,Situação
,2016-0.272.731-3,040106,0026-8,"Av Nazaré, 711",Ipiranga,0066A/16,Termo de Compromisso 003/2016,029052 ,"0012-1, 0013-8, 0014-6, 0015-4, 0016-2, 0058-8, 0059-6, 0060-1, 0061-8, 0062-6, 0063-4, 0064-2, 0065-0, 0066-9 e 0067-7","R Serra da Bocaina, 547  / R Carlos Del Prete",Belém,003/17,2017,0066B/17,2272.1799999999998,5652.12,42878,DOCUMENTAL
,6066.2019/0007875-5,010069,1220-7,"R Padre Manuel, 109",Pinheiros,0068/15,Termo de Compromisso 003/2017,015044,"0034-8, 0217-0 a 0234-0, 0396-7, 0397-5, 0446-7","Av Pedroso de Moraes, 705, 707, 709, 717, 725 e 737/ R Cardeal Arcoverde 2205 e 2209",Pinheiros,004/20,2020,0068.EXTRATO,2152.5,6262.12,44149,DOCUMENTAL
,6068.2018/0000486-6,040129,0070-6,"Av Nazaré, 993",Ipiranga,0099/15,Termo de Compromisso 002/2018,299059,0129-7,"R Chipre, s/n / R Fiandeiras, 682",Itaim Bibi,016/18,2018,0099A/18,4915.38,1432.27,43348,DOCUMENTAL
,6068.2018/0001982-0,040129,0070-6,"Av Nazaré, 993",Ipiranga,0099A/18,Termo de Compromisso 002/2018,043066,"0034-3, 0035-1, 0077-7, 0078-5",R Dr Elíseo de Castro,Ipiranga,025/18,2018,0099B/18,2600.3200000000002,6038.3,43403,DOCUMENTAL
,6066.2019/0006917-9,040129,0070-6,"Av Nazaré, 993",Ipiranga,0099B/18,Termo de Compromisso 002/2018,037006,"0035-6, 0061-5","Vd Santa Generosa, 10",Vila Mariana,026/19,2019,0099C/19,5710.43,6205.21,43847,DOCUMENTAL
,6068.2020/0000384-7,040129,0070-6,"Av Nazaré, 993",Ipiranga,0099C/20,Termo de Compromisso 002/2018,014012,"014.012.0051-6, 014.012.0052-4, 014.012.0053-2,
014.012.0054-0, 014.012.0055-9, 014.012.0058-3, 014.012.0088-5, 014.012.0089-3, 014.012.0090-7,
014.012.0091-5, 014.012.0092-3, 014.012.0093-1, 014.012.0094-1, 014.012.0095-8, 014.012.0096-6,
014.012.0097-4, 014.012.0100-8, 014.012.0101-6, 014.012.0102-4.","R Augusta, 2860, 2862, 2866, 2880, 2884, 2888, 2890, 2892, 2896, 2898, 2900",Consolação,010/20,2020,099D/20,10086.34,3024.25,44057,DOCUMENTAL
,6068.2020/0002808-4,040129,0070-6,"Av Nazaré, 993",Ipiranga,0099D/20,Termo de Compromisso 002/2018,009077,"0930-3, 0929-1, 0045-4","Av Brigadeiro Luis Antônio 2.520, 2.522, 2.526, 2.528, 2.530 e 2.532",Jardim Paulista,014/20,2020,099E/20,1723.57,2270.31,44163,DOCUMENTAL
,2015-0.311.495-0,043047,0002-2,"Av Nazaré, 1361 ",Ipiranga,0119/15,Termo de Compromisso 001/2016,033010,"0071-1, 0018-5, 0019-3, 0020-7, 0059-2","R Santa Madalena, 68, 72 e 86 / R Martiniano de Carvalho, 473 / R Pedroso, 249 e 265",Bela Vista,001/16,2016,0119A/16,11726.93,8708.25,42562,DOCUMENTAL
,6068.2020/0002215-9,043047,0002-2 (atualiz. 0026-1),"Av Nazaré, 1361 ",Ipiranga,0119A/15,Termo de Compromisso 01/2020,016123,"0019-7, 0020-0, 0021-9, 0022-7, 0023-5, 0024-3, 0025-1, 0026-1, 0027-8, 0081-2, 0082- 0, 0092-8, 0095-2, 0096-0, 0242-4","R Joaquim Floriano, 32, 38, 52, 78, 86, 92, (100), 106, 114/ R Ibiaté (80), 90/ R Tenente Negrão 100, 126",Itaim Bibi,013/20,2020,119.EXTRATO,38273.07,17510.240000000002,44104,DOCUMENTAL
,2016-0.045.329-1,016009,0028-7,"R Canadá, 644 e 658",Jardim Paulista,0120/15,Atestado de Conservação 003/2016,037056,"0108-3, 0063-1, 0035-4","R Sena Madureira, 80 / R Madre Cabrini, 383",Vila Mariana,006/16,2016,0120A/16,2322.84,5412.31,42646,DOCUMENTAL
,2017-0.148.533-4 ,016009,0028-3,"R Canadá, 644 e 658",Jardim Paulista,0120A/16,Atestado de Conservação 003/2016,009086,"0075-5, 0020-8, 0021-6, 0024-0","Al Fernão Cardim, 62, 64, 72 e 84",Jardim Paulista,015/17,2017,0120B/16,2255.87,2832.85,43110,DOCUMENTAL
,2017-0.134.541-9,016009,0028-3,"R Canadá, 644 e 658",Jardim Paulista,0120B/16,Atestado de Conservação 003/2016,036031,0054-9,"R Manoel da Nóbrega, 986",Moema,009/17,2017,0120C/17,1823.48,962.08,43041,DOCUMENTAL
,6068.2018/0000564-1,016009,0006-2 e 0026-7,"R Canadá, 644 e 658",Jardim Paulista,0120C/17,Atestado de Conservação 003/2016,084034,0007-1,"R Itapeaçu, 165",Morumbi,012/18,2018,0120D/18,4698.87,4579.1499999999996,43287,DOCUMENTAL
,6068.2018/0003110-3,016009,0028-7,"R Canadá, 644 e 658",Jardim Paulista,0120D/18,Atestado de Conservação 003/2016,015038,"0001-6, 0002-4, 0004-0, 0005-9","Av Rebouças, 2676 e 2682 / R Dante Carraro, 71 e 121",Pinheiros,033/18,2018,0120E/18,2010.83,3500,43481,DOCUMENTAL
,6068.2018/0002808-0,008026,0001-8 e 0002-6,"Largo Coração de Jesus, 140 e 154",Santa Cecília,0121/18 - 2a via,Termo de Compromisso 007/2018,013031,"0036-3, 0037-1, 0038-1, 0039-8, 0049-5, 0050-9, 0051-7, 0052-5, 0053-3, 0054-1, 0055-1, 0056-8, 0057-6, 0058-4, 0059-2, 0060-6, 0061-4, 0062-2, 0063-0",R Alves Guimarães / R Artur de Azevedo / R Cristiano Viana,Jardim Paulista,031/18,2018,0121A/18,15444.26,11747.77,43477,DOCUMENTAL
,2017-0.072.309-6,018027,0001-3,"R Três Rios, 362",Bom Retiro,0122/15,Termo de Compromisso 004/2016,015039,"0015-0, 0016-9, 0017-7, 0018-5, 0019-3, 0020-7, 0021-5","R Dante Carraro, 68, 104 / Av Rebouças, 2642, 2636, 2620, 2600 e 2588",Pinheiros,014/17,2017,0122A/17,7482.05,11028.58,43040,DOCUMENTAL
,2017-0.173.955-7,018027,0001-3,"R Três Rios, 362",Bom Retiro,0122A/17,Termo de Compromisso 004/2016,200050,"0005-8, 0012-0, 0039-2, 0040-6","R Gerivativa, s/n / R Pirajussara, 71, 87 e 95 / Des Amandio Fairbanks, 32",Butantã,017/17,2017,0122.EXTRATO,3749.53,8567.44,43138,DOCUMENTAL
,6068.2018/0002995-8,021064,0001-2,"R Monte Alegre, 984",Perdizes,0123/15,Termo de Compromisso 003/2018,299047,"0016-6, 0059-1, 0133-2, 0134-0, 0205-3, 0206-1, 0207-1, 0208-8","R Chilon, 184-270/ R Cel. Joaquim Ferreira Lobo, 181-275",Itaim Bibi,029/18,2018,0123A/18,7056.55,9830,43475,DOCUMENTAL
,6066.2020/0002228-0,021064,0001-2,"R Monte Alegre, 984",Perdizes,0123A/18,Termo de Compromisso 003/2018,041167,0029-0,"Av dos Jamaris, 213",Moema,008/20,2020, 0123B/20,6814.99,11618.98,44100,DOCUMENTAL
,6068.2020/0004056-4,021064,0001-2,"R Monte Alegre, 984",Perdizes,0123B/20,Termo de Compromisso 003/2018,037047,"0043-6, 0044-4, 0055-1 e 0312-5","R Domingos de Morais, 1186, 1190, 1192, 1194, 1164 e 1172 esq. R Sued Manuci, 100",Vila Mariana,015/20,2020,0123C/20,1876.69,4262.4399999999996,44168,DOCUMENTAL
,6068.2020/0005585-5,021064,0001-2,"R Monte Alegre, 984",Perdizes,0123C/20,Termo de Compromisso 003/2018,085001,0030-3/0032-1/0033-8/0035-4/0081-8/0082-6/0135-0/0136-9,"Av Santo Amaro, 5176 a 7210",Campo Grande,001/21,2021,0123D/21,1364.6,5646.15,44264,DOCUMENTAL
,6068.2018/0000567-6,011129,0011-1,"R Bahia, 1126",Consolação,0124/15,Atestado de Conservação 001/2018,081262,"0046-4, 0049-9, 0237-8, 0241-6","R Ásia, 155 e 173 / R Lisboa, 1199 e 1201",Pinheiros,014/18,2018,0124A/18,570.52,545.28,43294,DOCUMENTAL
,6068.2018/0002255-4,011129,0011-1,"R Bahia, 1126",Consolação,0124A/18,Atestado de Conservação 001/2018,041104,0020-1 e 0034-1,"Av Ibirapuera, 1753, 1757 e 1761",Moema,026/18,2018,0124.EXTRATO,194.48,119.23,43438,DOCUMENTAL
,2017-0.064.203-7,028046,0070-1,"R Borges de Figueiredo, 1294/1358",Mooca,0126/15,Atestado de Conservação 001/2017,016066,"0037-0, 0090-7","R Susano, 82 a 110",Jardim Paulista,006/17,2017,0126A/17,6074.15,1229.71,42978,DOCUMENTAL
,6068.2018/0000920-5,028046,0070-1,"R Borges de Figueiredo, 1294/1358",Mooca,0126A/17,Atestado de Conservação 001/2017,041104,0020-1 e 0034-1,"Av Ibirapuera, 1753, 1757 e 1761",Moema,021/18,2018,0126.EXTRATO,1425.85,400.06,43362,DOCUMENTAL
,6068.2018/0003193-6,197033,0070-1,"Av Santa Marina, 554",Barra Funda,0127/15,Termo de Compromisso 001/2017,299051,0022-7 e 0021-9,"R Chilon, 381 e 387",Itaim Bibi,001/19,2019,0127A/19,3477.51,800,43540,DOCUMENTAL
,6066.2020/0000163-0,197033,0070-6,"Av Santa Marina, 554",Barra Funda,0127A/19,Termo de Compromisso 005/2017,045248,"0045-1, 0044-1, 0020-4, 0019-0","Av dos Imarés, 498, 504, 508 e 518",Moema,003/20,2020,0127B/20,2255.5,1294.5899999999999,43924,DOCUMENTAL
,2017-0.067.970-4,300075,0007-3,"R General Almério de Moura, 200",Morumbi,0128/15,Termo de Compromisso 002/2017,081364,"0010-5, 0011-3, 0028-8, 0029-6, 0030-1","R Girassol, 1350",Pinheiros,012/17,2017,0128A/17,3263.55,3973,43004,DOCUMENTAL
,6068.2018/0003529-0,020095,"0527-1, 0528-1, 0529-8, 0530-1, 0531-1, 0532-8, 0533-6, 0534-4","Av Higienópolis, 720",Consolação,0131/16,Termo de Compromisso 010/2018,011121,0093-8,"R Ceará, 471",Consolação,002/19,2019,0131A/19,1122,1853.45,43545,DOCUMENTAL
,6066.2019/0006466-5,009025,0058-9,"R Major Diogo, 784",Bela Vista,0139/16,Termo de Compromisso 007/2019,081352,"0022-6, 0023-4, 0025-0, 0031-5, 0032-3, 0033-1, 0051-1, 0078-1, 0079-1 e 0172-9","R Paulistânia, 130, 136, 144 e 150 / R Senador Cesar Lacerda Vergueiro, 456, 470, 478, 484, 488 e 496",Alto de Pinheiros,028/19,2019,0139.EXTRATO,166.42,340.66,43866,DOCUMENTAL
,2016-0.276.943-1,009049,0026-6,"R São Carlos do Pinhal, 376",Bela Vista,0145/16,Atestado de Conservação 002/2016,013040,"0036-2, 0037-0, 0038-9, 0039-7, 0040-0","R João Moura, 429 até 445",Jardim Paulista,007/17,2017,0145.EXTRATO,1275,3403.81,42921,DOCUMENTAL
,6068.2018/0000982-5,022010,0023-9,"R Guaicurus, 1 a 59",Lapa,0152/16,Termo de Compromisso 005/2017,041104,0020-1 e 0034-1,"Av Ibirapuera, 1753, 1757 e 1761",Moema,023/18,2018,0152.EXTRATO,673.8,186.87,43438,DOCUMENTAL
,6068.2019/0001885-0,011092,0275-1,"Av Higienópolis, 901",Consolação,0156/17,Termo de Compromisso 009/2019,013009,"0231-0, 0003-2, 0004-0",R Teodoro Sampaio,Jardim Paulista,022/19,2019,0156A/19,893.33,1266.23,43788,DOCUMENTAL
,6066.2019/0007922-0,011092,0275-1,"Av Higienópolis, 901",Consolação,0156A/19,Termo de Compromisso 009/2019,013009,"0231-0, 0003-2, 0004-0","R Teodoro Sampaio, 330",Jardim Paulista,002/20,2020,0156B/20,1535.09,2167.12,43883,DOCUMENTAL
,6066.2020/0001275-6,011092,"0275-1, 0276-8","Av. Higienópolis, 901",Consolação,0156B/20,Termo de Compromisso 009/2019,086002,0621-9,"Av Santo Amaro , 4579",Campo Belo,007/20,2020,0156C/20,1412.81,2653.48,43951,DOCUMENTAL
,6068.2020/0000427-4,011092,"0275-1, 0276-8","Av Higienópolis, 901",Consolação,0156C/20,Termo de Compromisso 009/2019,022044,"0027-0, 0092-0","R Cotoxó, 281-287, 295-299",Perdizes,011/20,2020,0156D/20,1189.69,2566.06,44034,DOCUMENTAL
,6068.2020/0003756-3,011092,"0275-1, 0276-8","Av Higienópolis, 901",Consolação,0156D/20,Termo de Compromisso 009/2021,086386,"0009-7, 0010-0, 0013-5","R Dom Manuel, 166",Campo Belo,016/20,2020,0156E/20,957.46,"2.835,03",44236,DOCUMENTAL
,2018-0.069.549-3,006049,0020-1,"R Jardim Francisco Marcos, 91",República,0159/17,Atestado de Conservação 002/2018,086005,0018-4,"Av Vereador José Diniz, 2275",Campo Belo,006/19,2019,0159.EXTRATO,1030.96,651.01,43557,DOCUMENTAL
,6068.2021/0005452-4,009019,0046-1,"R dos Franceses, 124",Bela Vista,0189/17,"Atestado de Conservação  001/DPH-G
/2021",022044,"0001-7, 0002-5, 0003-3, 0004-1, 0005-1, 0006-8, 0007-6, 0008-4, 0009-2, 0010-6, 0011-4, 0012-2, 0060-2, 0061-0, 0062-9.","R Padre Chico, 275, 281, 283, 291, 293, 301, 303, 311, 313, 319, 321, 239 e R Tucuna, 250, 248 e 240.",Perdizes,015/21,2021,0189.EXTRATO,207.43,574.13,44484,DOCUMENTAL
,6068.2021/0005451-6,009019,0045-1,"R dos Franceses, 132",Bela Vista,0190/17,"Atestado de Conservação  001/DPH-G
/2021",022044,"0001-7, 0002-5, 0003-3, 0004-1, 0005-1, 0006-8, 0007-6, 0008-4, 0009-2, 0010-6, 0011-4, 0012-2, 0060-2, 0061-0, 0062-9.","R Padre Chico, 275, 281, 283, 291, 293, 301, 303, 311, 313, 319, 321, 239 e R Tucuna, 250, 248 e 240.",Perdizes,014/21,2021,0190.EXTRATO,207.43,574.13,44478,DOCUMENTAL
,6068.2024/0000243-0,011101,0018-3,"R Piauí, 874",Consolação,0196A/19,Termo de Compromisso 014/2018,,,,,004/24,2024,0196A/24,1214.95,11164.46,45552,DOCUMENTAL
,6068.2018/0003147-2,011097,0001-6,"R Ceará, 02",Consolação,0217/18,Termo de Compromisso 020/2018,013011,"0001-3, 0002-1, 0003-1, 0070-6, 0071-4, 0072-2, 0073-0, 0074-9 e 0492-2","R Melo Alves, 34",Jardim Paulista,004/19,2019,0217A/19,4684.08,5445.61,43537,DOCUMENTAL
,6068.2019/0001544-4,011097,0001-6,"R Ceará, 02",Consolação,0217A/19,Termo de Compromisso 020/2018,014030,"0021-2, 0022-0, 0023-9, 0024-7, 0047-6","R Tatuí, 128, 122, 104, 94 / R José Maria Lisboa, 1057",Jardim Paulista,013/19,2019,0217B/19,1173.49,590.91999999999996,43734,DOCUMENTAL
,6068.2021/0003509-0,011097,0001-6,"R Ceará, 02",Consolação,0217B/19,Termo de Compromisso 020/2018,009073,0280-7,"R Pamplona, 950 a 962",Jardim Paulista,011/21,2021,0217.EXTRATO,457.83,571.04999999999995,44399,DOCUMENTAL
,6068.2021/0002333-5,040129,0001-3,"Av Nazaré, 943, R Xavier de Almeida, 718, R Moreira de Godoi, 456",Ipiranga,0225/18,Termo de Compromisso 006/2021,036094,0128-1,"Av Brigadeiro Luiz Antônio, 5083",Moema,010/21,2021,0225A/21,8617.65,1515.64,44377,DOCUMENTAL
,6068.2021/0006070-2,040129,0001-3,"Av Nazaré, 943, R Xavier de Almeida, 718, R Moreira de Godoi, 456",Ipiranga,0225A/21,Termo de Compromisso 006/2021,036094,0127-3,"Av Brigadeiro Luiz Antônio, 5083",Moema,013/21,2021,0225.EXTRATO,909.9,132.24,44588,DOCUMENTAL
,6068.2019/0000787-5,167226,0527-1,"Estr do Itapecerica, 5859",Capão Redondo,0226/19,Termo de Compromisso 005/2019,037028,"0031-1, 0032-8","R Azevedo Macedo, 159 e 163 / R Cubatão",Vila Mariana,016/19,2019,0226A/19,8361.7900000000009,2935.1,43721,DOCUMENTAL
,6066.2020/0001093-1,167226,0004-0,"Estr do Itapecerica, 5859",Capão Redondo,0226A/19,Termo de Compromisso 005/2019,041103,"0017-7, 0018-5, 0216-1","Av Ministro Gabriel de rezend Passos 521, 531, 539, 551",Moema,006/20,2020,0226B/20,13211.28,4790.63,43993,DOCUMENTAL
,6068.2020/0005773-4,167226,0004-0,"Estr do Itapecerica, 5859",Capão Redondo,0226B/20,Termo de Compromisso 005/2019,015039,0002-9,"R Pinheiros, 783, 787, 791",Pinheiros,003/21,2021,0226.EXTRATO,6160.13,1162.71,44434,DOCUMENTAL
,6066.2019/0006465-7,040085,"0011-1, 0012-1, 0013-8","Av Nazaré, 470",Ipiranga,0227/19,Termo de Compromisso 008/2019,081352,"0023-4, 0022-6, 0025-0, 0031-5, 0032-3, 0033-1, 0051-1, 0078-1, 0079-1, 0172-9","R Paulistânia, 130, 136, 144 e 150 / R Senador Cesar Lacerda Vergueiro, 456, 470, 478, 484, 488 e 496",Alto de Pinheiros,027/19,2019,0227.EXTRATO,4831.92,5653.59,43868,DOCUMENTAL
,6068.2019/0003213-6,021014,0004-9,"Av Francisco Matarazzo, 385",Barra Funda,0230/19,Termo de Compromisso 004/2019,022036,0004-7 e 0091-8,"R Cayowaa, 44 / R Palestra Italia, 45 e 47",Perdizes,018/19,2019,0230.EXTRATO,3533.76,4382.76,43792,DOCUMENTAL
,6068.2021/0001622-3,200006,0024-3,"R Engenheiro João de Ulhoa Cintra, 26",Butantã,0232/19,Termo de Compromisso 005/2020,016128,0041-6,"R Groelândia, 77",Jardim Paulista,004/21,2021,0232.EXTRATO,760,126.77,44376,DOCUMENTAL
,6066.2019/0006243-3,043179,0030-0,"R Vergueiro, 7290 e 7326",Cursino,0237/19,Termo de Compromisso 006/2019,047196,"0060-3, 0061-1, 0062-1, 0058-1 e 0076-1","R Soares de Avelar, 360, 368, 372, 382",Jabaquara,024/19,2019,0237A/19,2101.52,3428.77,43866,DOCUMENTAL
,6068.2020/0004879-4,043179,0030-0,"R Vergueiro, 7290 e 7326",Cursino,0237A/19,Termo de Compromisso 006/2019,020003,"0014-6, 0017-0, 0018-9, 0019-7, 0020-0, 0176-2, 0177-0","R do Bosque, 980, 944, 934, 932, 922, 952-964/972, 920 (casas 1, 2 e 3)",Santa Cecília,018/20,2020,0237.EXTRATO,598.48,491.2,44252,DOCUMENTAL
,6068.2021/0001620-7,090479,0108-8,"R Angra dos Reis, 300",Santo Amaro,0243/19,Termo de Compromisso 002/2020,016128,0041-6,"R Groelândia, 77",Jardim Paulista,005/21,2021,0243.EXTRATO,2270.65,594.48,44344,DOCUMENTAL
,6066.2020/0000506-7,011023,0013-6,"R Caiubi, 126 e 164 / R Atibaia, 420",Perdizes,0257/19,Termo de Compromisso 010/2019,012051,"0020-2, 0057-1, 0058-1, 0059-8, 0060-1, 0081-4, 0082-2, 0108-1, 0109-8, 0110-1, 0111-1, 0112-8, 0113-6, 0114-4, 0115-2, 0116-0, 0117-9, 0118-7","Av Pompéia, 2204/ 2210, 2214, 2218, 2222, 2224, 2228, 2240, 2246, 2252, 2254, 2262, e R Caxiponés 68/ 70, 74, 80, 88, 94, 98 e 114",Perdizes,005/20,2020,0257A/19,3048.93,8206.2999999999993,43949,DOCUMENTAL
,6068.2020/0000436-3,011023,0013-6,"Rua Caiuby, 126",Perdizes,0257A/19,Termo de Compromisso 10/2019,016049,"0005-1, 0028-0, 0029-9, 0030-2, 0031-0, 0032-9, 0033-7, 0087-6, 0088-4, 0089-2","R Itacema, 172/ R Urimonduba, 144, 162",Itaim Bibi,012/20,2020,0257B/20,1555.09,2162.79,44049,DOCUMENTAL
,6068.2020/0004877-8,011023,0013-6,"R Caiubi, 126",Perdizes,0257B/20,Termo de Compromisso 010/2019,020003,"0014-6, 0017-0, 0018-9, 0019-7, 0020-0, 0176-2, 0177-1","R do Bosque, 980, 944, 934, 932, 922, 952-964/972, 920 (casas 1, 2 e 3)",Santa Cecília,017/20,2020,0257.EXTRATO,881.81,2243.1999999999998,44254,DOCUMENTAL
,6068.2021/0009622-7,040090,"0012-0, 0218-2","R Agostinho Gomes, 1941",Ipiranga,0285/19,Termo de Compromisso 001/2021,085028,"0002-7, 0003-5, 0006-1, 0007-8, 0008-6, 0009-4, 0010-8, 0011-6","R João de Lacerda Soares, 90",Itaim Bibi,017/21,2021,0285A/21,2307.64,4117.6499999999996,44583,DOCUMENTAL
,6068.2022/0001820-1,040090,"0013-2, 0218-2","R Agostinho Gomes, 1941",Ipiranga,0285A/21,Termo de Compromisso 01/2021,012148,"0025-4, 0026-2, 0027-0, 0028-9, 0029-7, 0031-9, 0032-7, 0053-1, 0054-8, 0055-6","R Ministro Sinesio Rocha, R Euclides de Andrade, R Engo Francisco Azevedo",Perdizes,002/22,2022,0285B/22,2828.33,4572.7,44748,DOCUMENTAL
,6068.2022/0007046-7,040090,"0012-0, 0218-2","R Agostinho Gomes, 1941",Ipiranga,0285B/22,Termo de Compromisso 01/2021,045298,"0013-1, 0014-8, 0015-6, 0016-4, 0017-2, 0018-0, 0019-9, 0020-2, 0073-3, 0074-1, 0075-1, 0076-8","Av Senador Casemiro Rocha, 825, 833, 847, 851, 859, 863, 869 e 873 / R Guarujá, 126, 138 e 146",Saúde,007/22,2022,0285C/22,1452.07,2638.89,44951,DOCUMENTAL
,6068.2021/0001626-6,012123,0007-6,"R Guaçu, 176",Perdizes,0383/20,Termo de Compromisso 004/2021,016128,0041-6,"R Groelândia, 77",Jardim Paulista,006/21,2021,0383.EXTRATO,457.2,123.8,44344,DOCUMENTAL
,6068.2022/0007349-0,028022,0286-3,"R Javari, 101, 107, 117, 169, 183; R dos Trilhos, 586; R João Antônio de Oliveira, 93",Mooca,0385/20,Termo de Compromisso 001/2022,086009,0164-2,"R Barão do Triunfo, 551",Campo Belo,006/22,2022,0385A/22,3330.65,2700,44912,DOCUMENTAL
,6068.2022/0011905-9,028022,0286-3,"R Javari, 101, 107, 117, 169, 183; R dos Trilhos, 586; R João Antônio de Oliveira, 93",Mooca,0385A/22,Termo de Compromisso 001/2022,079133,0033-7,"Av Presidente Altino, 1789",Jaguaré,001/23,2023,0385.EXTRATO,1341.33,850.69,45009,DOCUMENTAL
,6068.2022/0007328-8,040074,0093-3,"R Xavier Curado, 42",Ipiranga,0231/19,Termo de Compromisso 006/2020,045298,"0013-1, 0014-8, 0015-6, 0016-4, 0017-2, 0018-0, 0019-9, 0020-2, 0073-3, 0074-1, 0075-1, 0076-8","Av Senador Casemiro Rocha, 825, 833, 847, 851, 859, 863, 869 e 873 e R Guarujá 126, 138 e 14",Vila Mariana,005/22,2022,0231.EXTRATO,1725,2922.17,44887,DOCUMENTAL
,6068.2022/0011358-1,009066,"0007-3, 0667-5","R Cincinato Braga, 434",Bela Vista,0195/18,Atestado de Conservação 003/DPH-G/2022,079133,0033-7,"Av Presidente Altino, 1789",Jaguaré,002/23,2023,0195.EXTRATO,1772.45,3309.24,45009,DOCUMENTAL
,6068.2023/0000854-2,045044,0064-2,"Av Jabaquara, 244",Saúde,0424/21 2ª via,Atestado de Conservação 001/DPH-G/2023,021035,"0029-6, 0030-1","R Cardoso de Almeida, 552 e 570",Perdizes,005/23,2023,0424A/23,2255.11,3255.82,45083,DOCUMENTAL
,6068.2023/0006999-1,045044,0064-2,"Av Jabaquara, 244",Saúde,0424A/23,Atestado de Conservação 001/DPH-G/2023,102098,"0041-1, 0042-8, 0079-7, 0080-0","R Batuns, 252, 254, Avenida Vila Ema, 1411, Rua Domingos Afonso, 715",Água Rasa,010/23,2023,0424B/23,3335.63,9072.31,45282,DOCUMENTAL
,6068.2024/0002075-7,045044,0064-2,"Av Jabaquara, 244",Saúde,0424B/23,Atestado de Conservação 001/DPH-G/2024,030053,"0011-0, 0012-9, 0013-7, 0014-5, 0017-1, 0018-8, 0019-6, 0030-7, 0031-5, 0033-1, 0066-8, 0067-6, 0068-4, 0082-1, 0083-8, 0093-5, 0094-3, 0095-1","R Fernandes Pinheiro, 80, 86, 112, 122, 122A, 130, 142, 148, R Visconde de Itaborai, 75, 91, 93, 101, 109, 119, 133, 141, 151, 157, 167",Tatuapé,005/24,2024,0424.EXTRATO,874.4,1885.61,45674,DOCUMENTAL
,6068.2023/0002596-0,020079,0028-9,"Alameda Barros, 539",Santa Cecília,0306/19,Termo de Compromisso 001/2023,036014,0759-0,"Alameda Santos, 65, 73, 77, 79",Vila Mariana,007/23,2023,0306.EXTRATO,4120.87,3223.07,45084,DOCUMENTAL
,6068.2023/0002768-7,020069,0007-2,"R Turiassu, 99",Perdizes,0228/19 2ª via,Atestado de Preservação e Conservação de Imóvel Tombado nº 004/DPH-G/2022,007023,"0028-4, 0029-2, 0072-1, 0077-2, 0078-0, 0079-9, 0080-2, 0081-0, 0082-9, 0083-7, 0084-5, 0283-1, inscrito nas matrículas 19.085, 35.975, 67.283, 80.467, 89.473, 123.669, 123.670, 123.671, 123.672, 123.673, 137.349","R Barão de Tatuí, 467, 469, 475, 477, 493, 495, 507, R Baronesa de Itu, 93, 107, 109, 119, 126, 133, R Martim Francisco, 422, 430",Santa Cecília,006/23,2023,0228.EXTRATO,1300,2842.95,45071,DOCUMENTAL
,6068.2023/0006433-7,009032,"0149-6, 0446-0, 0446-0","R Martiniano de Carvalho, 60, 114-156 e 170",Bela Vista,0406/21,Termo de Compromisso 003/2023,037020,"0006-2, 0008-9, 0009-7, 0011-9, 0012-7, 0013-5, 0014-3, 0100-1, 0101-8","R Domingos de Moraes, 250, 254, 258, 262, 266, 270, 272, 278, 280, R Doutor Eduardo Martinelli, 30, 50, 60, 74",Vila Mariana,011/23,2023,0406A/23,5216.18,8160.46,45323,DOCUMENTAL
,6068.2024/0000457-3,041042,0010-7 ,"R Dom Henrique, 507",Moema,0137/21 2ª via,Termo de Compromisso 004/2023,042203,"0001-5, 0002-3, 0003-1, 0004-1, 0005-8, 0006-6, 0007-4","R Doutor Bacelar, 765, 771, 779, 787, Av Onze de Junho, 1144, 1160, 1164, 1174",Saúde,001/24,2024,0137.EXTRATO,,,45426,DOCUMENTAL
,6068.2024/0003562-2,009015,0031-3 e 0032-1,"Alameda Rio Claro, 190",Bela Vista,0144/24,Termo de Compromisso 006/2023,081223,"0007-3, 0019-7","Av Pedroso de Morais, 1066",Pinheiros,003/24,2024,0144A/24,1728.71,3376.75,45477,DOCUMENTAL
,6068.2024/0007048-7,009015,COND 02,"Alameda Rio Claro, 190",Bela Vista,0144A/24,Termo de Compromisso 006/2023,016164,0018-8/ 0019-6 / 0020-1 / 0021-8 e 0378-0,"Avenida São Gabriel, 605",Itaim Bibi,009/24,2024,0144B/24,7176.68,5315.75,45609,DOCUMENTAL
,6068.2024/0012154-5,009015,COND 02,"Alameda Rio Claro, 190",Bela Vista,0144B/24,Termo de Compromisso 006/2023,015117,0005-1/ 0006-8/ 00244-6/ 0162-5,"Avenida Cidade Jardim, 130, 172, 246, 280 e 292",Pinheiros,011/24,2024,0144C/24,17003.05,5874.91,45674,DOCUMENTAL
